,date,neg,neu,pos,compound,isReply,isRetweet,keyWords
196,2023-04-14 11:49:21+00:00,0.0,1.0,0.0,0.0,True,False,['Granblue Fantasy']
197,2023-04-14 11:42:48+00:00,0.0,0.9,0.1,0.4588,False,False,['Genshin Impact']
198,2023-04-14 10:50:54+00:00,0.0,0.872,0.128,0.6448,True,False,['Azur Lane']
199,2023-04-14 10:23:42+00:00,0.086,0.766,0.147,0.2933,False,False,['Genshin Impact']
200,2023-04-14 09:59:12+00:00,0.106,0.745,0.149,0.2023,True,False,['Azur Lane']
201,2023-04-14 09:59:10+00:00,0.0,1.0,0.0,0.0,True,False,['Genshin Impact']
202,2023-04-14 09:37:43+00:00,0.127,0.553,0.319,0.7875,True,False,['Genshin Impact']
203,2023-04-14 09:21:46+00:00,0.276,0.724,0.0,-0.6369,True,False,[]
204,2023-04-14 09:19:29+00:00,0.176,0.752,0.072,-0.3919,False,False,['Genshin Impact']
205,2023-04-14 09:05:31+00:00,0.0,1.0,0.0,0.0,False,False,['Genshin Impact']
206,2023-04-14 07:10:45+00:00,0.075,0.723,0.202,0.6792,False,False,['Genshin Impact']
207,2023-04-14 06:09:56+00:00,0.0,0.793,0.207,0.7776,True,False,['Genshin Impact']
208,2023-04-14 06:01:19+00:00,0.0,0.932,0.068,0.34,True,False,['Genshin Impact']
209,2023-04-14 05:37:32+00:00,0.108,0.5,0.392,0.771,False,False,['Genshin Impact']
210,2023-04-14 05:17:19+00:00,0.223,0.67,0.106,-0.7351,False,False,['Azur Lane']
211,2023-04-14 05:08:11+00:00,0.03,0.719,0.252,0.8885,False,False,['Genshin Impact']
212,2023-04-14 05:02:07+00:00,0.112,0.549,0.339,0.9246,True,False,['Granblue Fantasy']
213,2023-04-14 04:53:46+00:00,0.07,0.881,0.049,-0.2732,True,False,['Granblue Fantasy']
214,2023-04-14 04:36:48+00:00,0.0,1.0,0.0,0.0,True,False,['Granblue Fantasy']
215,2023-04-14 04:34:46+00:00,0.0,0.87,0.13,0.2732,False,False,['Genshin Impact']
216,2023-04-14 04:03:59+00:00,0.26,0.576,0.163,-0.6166,False,False,['Genshin Impact']
217,2023-04-14 01:44:20+00:00,0.086,0.647,0.267,0.8807,True,False,['Genshin Impact']
218,2023-04-14 00:24:57+00:00,0.0,0.8,0.2,0.5423,True,False,['Genshin Impact']
219,2023-04-14 00:09:41+00:00,0.0,0.705,0.295,0.7783,True,False,['Genshin Impact']
220,2023-04-14 00:01:55+00:00,0.115,0.737,0.147,0.0772,False,False,['Genshin Impact']
221,2023-04-13 22:28:25+00:00,0.116,0.884,0.0,-0.4404,False,False,['Genshin Impact']
222,2023-04-13 22:13:30+00:00,0.0,0.789,0.211,0.4939,False,False,['Genshin Impact']
223,2023-04-13 22:11:08+00:00,0.068,0.832,0.1,0.2415,False,False,['Genshin Impact']
224,2023-04-13 22:09:04+00:00,0.206,0.712,0.082,-0.8139,True,False,['Genshin Impact']
225,2023-04-13 22:08:21+00:00,0.0,1.0,0.0,0.0,True,False,['Genshin Impact']
226,2023-04-13 22:08:15+00:00,0.0,0.78,0.22,0.5673,True,False,['Genshin Impact']
227,2023-04-13 21:53:08+00:00,0.0,0.783,0.217,0.8899,False,False,['Genshin Impact']
228,2023-04-13 19:54:24+00:00,0.267,0.517,0.216,-0.7927,False,False,['Genshin Impact']
229,2023-04-13 19:42:13+00:00,0.022,0.669,0.309,0.9633,False,False,['Genshin Impact']
230,2023-04-13 19:39:48+00:00,0.0,0.788,0.212,0.8092,True,False,['Genshin Impact']
231,2023-04-13 19:38:53+00:00,0.0,1.0,0.0,0.0,False,False,['Genshin Impact']
232,2023-04-13 19:07:00+00:00,0.041,0.959,0.0,-0.1232,False,False,['Genshin Impact']
233,2023-04-13 19:00:40+00:00,0.291,0.709,0.0,-0.6249,True,False,['Genshin Impact']
234,2023-04-13 19:00:37+00:00,0.083,0.833,0.083,0.25,False,False,['Genshin Impact']
235,2023-04-13 18:48:07+00:00,0.0,0.911,0.089,0.1901,True,False,['Genshin Impact']
236,2023-04-13 18:38:28+00:00,0.0,0.759,0.241,0.6597,True,False,['Genshin Impact']
237,2023-04-13 18:34:08+00:00,0.0,0.713,0.287,0.8586,True,False,['Genshin Impact']
238,2023-04-13 18:01:43+00:00,0.215,0.616,0.169,-0.3881,True,False,['Genshin Impact']
239,2023-04-13 17:37:30+00:00,0.0,0.764,0.236,0.34,True,False,['Genshin Impact']
240,2023-04-13 17:37:06+00:00,0.0,1.0,0.0,0.0,False,False,['Genshin Impact']
241,2023-04-13 17:07:33+00:00,0.0,0.733,0.267,0.8481,True,False,['Genshin Impact']
242,2023-04-13 16:40:20+00:00,0.038,0.755,0.207,0.82,True,False,['Genshin Impact']
243,2023-04-13 16:28:43+00:00,0.0,1.0,0.0,0.0,True,False,[]
244,2023-04-13 16:23:38+00:00,0.173,0.749,0.078,-0.4445,False,False,['Genshin Impact']
245,2023-04-13 16:23:28+00:00,0.0,1.0,0.0,0.0,True,False,['Genshin Impact']
246,2023-04-13 15:39:17+00:00,0.0,0.584,0.416,0.8192,True,False,['Genshin Impact']
247,2023-04-13 15:32:49+00:00,0.11,0.89,0.0,-0.5719,True,False,['Genshin Impact']
248,2023-04-13 15:26:14+00:00,0.194,0.704,0.102,-0.4151,False,False,['Genshin Impact']
249,2023-04-13 15:03:02+00:00,0.17,0.657,0.173,0.0516,True,False,['Raid Shadow Legends']
250,2023-04-13 14:09:12+00:00,0.0,0.825,0.175,0.5598,True,False,['Genshin Impact']
251,2023-04-13 14:00:19+00:00,0.0,0.629,0.371,0.7096,False,False,['Genshin Impact']
252,2023-04-13 13:57:57+00:00,0.0,1.0,0.0,0.0,False,False,['Genshin Impact']
253,2023-04-13 13:42:53+00:00,0.0,0.562,0.438,0.7906,True,False,['Genshin Impact']
254,2023-04-13 13:36:46+00:00,0.0,0.786,0.214,0.8462,True,False,['Granblue Fantasy']
255,2023-04-13 13:36:43+00:00,0.0,0.884,0.116,0.3612,True,False,['Genshin Impact']
256,2023-04-13 13:29:44+00:00,0.102,0.752,0.146,0.0129,True,False,['Genshin Impact']
257,2023-04-13 13:20:43+00:00,0.0,1.0,0.0,0.0,True,False,[]
258,2023-04-13 12:37:18+00:00,0.196,0.615,0.189,-0.0605,False,False,['Genshin Impact']
259,2023-04-13 12:31:37+00:00,0.0,0.646,0.354,0.8555,False,False,['Genshin Impact']
260,2023-04-13 12:20:03+00:00,0.065,0.692,0.243,0.8902,True,False,['Genshin Impact']
261,2023-04-13 12:13:54+00:00,0.0,0.664,0.336,0.9531,False,False,['Genshin Impact']
262,2023-04-13 11:48:27+00:00,0.071,0.929,0.0,-0.1531,False,False,['Genshin Impact']
263,2023-04-13 11:12:10+00:00,0.062,0.803,0.135,0.4215,False,False,['Genshin Impact']
264,2023-04-13 10:59:57+00:00,0.261,0.739,0.0,-0.9194,False,False,['Genshin Impact']
265,2023-04-13 10:35:58+00:00,0.0,0.821,0.179,0.34,False,False,['Genshin Impact']
266,2023-04-13 09:54:28+00:00,0.0,0.843,0.157,0.4404,True,False,['Genshin Impact']
267,2023-04-13 09:03:15+00:00,0.162,0.838,0.0,-0.594,True,False,['Genshin Impact']
268,2023-04-13 09:01:02+00:00,0.151,0.767,0.082,-0.6311,True,False,['Genshin Impact']
269,2023-04-13 08:29:13+00:00,0.032,0.671,0.297,0.9042,True,False,['Azur Lane']
270,2023-04-13 08:27:16+00:00,0.0,1.0,0.0,0.0,True,False,['Genshin Impact']
271,2023-04-13 07:36:58+00:00,0.0,0.731,0.269,0.8279,False,False,['Genshin Impact']
272,2023-04-13 07:34:00+00:00,0.157,0.843,0.0,-0.6229,True,False,['Genshin Impact']
273,2023-04-13 07:22:05+00:00,0.267,0.673,0.061,-0.7299,True,False,['Genshin Impact']
274,2023-04-13 07:18:30+00:00,0.094,0.906,0.0,-0.4003,False,False,['Genshin Impact']
275,2023-04-13 07:18:20+00:00,0.0,0.867,0.133,0.6124,True,False,['Azur Lane']
276,2023-04-13 06:57:54+00:00,0.042,0.895,0.063,0.2617,True,False,['Genshin Impact']
277,2023-04-13 06:51:47+00:00,0.0,1.0,0.0,0.0,True,False,['Genshin Impact']
278,2023-04-13 06:25:53+00:00,0.0,0.725,0.275,0.466,True,False,['Genshin Impact']
