,date,neg,neu,pos,compound,isReply,isRetweet,keyWords
58,2023-04-17 19:23:17+00:00,0.041,0.818,0.141,0.6597,False,False,['Sports Betting']
59,2023-04-17 19:22:44+00:00,0.148,0.741,0.111,-0.2023,False,False,['Sports Betting']
60,2023-04-17 19:20:31+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
61,2023-04-17 19:20:17+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
62,2023-04-17 19:20:16+00:00,0.0,0.542,0.458,0.9744,True,False,['Sports Betting']
63,2023-04-17 19:19:11+00:00,0.132,0.799,0.068,-0.3818,True,False,['Sports Betting']
64,2023-04-17 19:16:21+00:00,0.0,0.737,0.263,0.3612,True,False,[]
65,2023-04-17 19:14:17+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
66,2023-04-17 19:11:44+00:00,0.065,0.935,0.0,-0.2732,True,False,['Sports Betting']
67,2023-04-17 19:09:23+00:00,0.073,0.766,0.161,0.7568,False,False,['Sports Betting']
68,2023-04-17 19:06:47+00:00,0.094,0.727,0.178,0.431,True,False,['Horses']
69,2023-04-17 19:03:55+00:00,0.032,0.834,0.134,0.6943,True,False,['Poker']
70,2023-04-17 19:03:02+00:00,0.16,0.671,0.169,0.0772,True,False,['Sports Betting']
71,2023-04-17 19:02:09+00:00,0.086,0.686,0.228,0.7003,True,False,['Sports Betting']
72,2023-04-17 19:01:40+00:00,0.0,0.774,0.226,0.5859,True,False,[]
73,2023-04-17 19:00:00+00:00,0.0,0.905,0.095,0.5267,False,False,['Sports Betting']
74,2023-04-17 18:59:27+00:00,0.078,0.84,0.082,0.3027,True,False,[]
75,2023-04-17 18:58:17+00:00,0.0,0.951,0.049,0.1531,True,False,['Horses']
76,2023-04-17 18:58:04+00:00,0.0,0.948,0.052,0.2732,True,False,['Sports Betting']
77,2023-04-17 18:57:06+00:00,0.0,0.833,0.167,0.4588,True,False,['Sports Betting']
78,2023-04-17 18:56:52+00:00,0.111,0.687,0.202,0.34,True,False,['Sports Betting']
79,2023-04-17 18:56:10+00:00,0.0,0.885,0.115,0.5423,False,False,['Sports Betting']
80,2023-04-17 18:54:23+00:00,0.0,0.87,0.13,0.2023,True,False,['Sports Betting']
81,2023-04-17 18:53:24+00:00,0.181,0.819,0.0,-0.4767,True,False,['Sports Betting']
82,2023-04-17 18:53:06+00:00,0.14,0.804,0.056,-0.6124,False,False,['Sports Betting']
83,2023-04-17 18:51:26+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
84,2023-04-17 18:47:49+00:00,0.04,0.704,0.256,0.9001,False,False,['Horses']
85,2023-04-17 18:43:18+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
